Inicio_Faena;Inicio_Venta;Embarcacion;Marca_Motor;Modelo_Motor;Caballos_Motor;Origen;Origen_Latitud;Origen_Longuitud;Millas_Recorridas;Especie;Aparejo;Volumen_Kg;Talla_cm;Precio_Kg;Venta;Precio_Galon;Costo_Combustible;Ganancia
17 02 2021 13:35;17 02 2021 13:55;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;210.00;25.00;2.00;420.00;6.85;1.508668592;418.49
18 02 2021 06:50;18 02 2021 07:10;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;240.00;29.00;5.00;1200.00;6.85;4.940127948;1195.06
18 02 2021 07:15;18 02 2021 07:40;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;6.85;4.9254833;895.07
18 02 2021 07:45;18 02 2021 08:05;SABINA;LISTER;LISTER TR;90;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;210.00;29.00;5.00;1050.00;6.85;4.932805624;1045.07
18 02 2021 13:00;18 02 2021 13:15;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;240.00;25.00;2.00;480.00;6.85;1.51090808;478.49
19 02 2021 06:55;19 02 2021 07:15;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;240.00;29.00;5.00;1200.00;6.85;4.940127948;1195.06
19 02 2021 07:20;19 02 2021 07:45;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;300.00;29.00;5.00;1500.00;6.85;4.954772596;1495.05
19 02 2021 08:02;19 02 2021 08:20;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;270.00;29.00;5.00;1350.00;6.85;4.947450272;1345.05
19 02 2021 12:50;19 02 2021 13:05;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;210.00;25.00;2.00;420.00;6.85;1.508668592;418.49
19 02 2021 13:05;19 02 2021 13:25;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;210.00;25.00;2.00;420.00;6.85;1.508668592;418.49
20 02 2021 08:15;20 02 2021 08:40;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;60.00;38.00;14.00;840.00;6.85;4.896194004;835.10
20 02 2021 06:55;20 02 2021 07:15;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;6.85;4.9254833;895.07
20 02 2021 07:10;20 02 2021 07:35;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;240.00;29.00;5.00;1200.00;6.85;4.940127948;1195.06
20 02 2021 07:57;20 02 2021 08:15;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;270.00;29.00;5.00;1350.00;6.85;4.947450272;1345.05
20 02 2021 12:40;20 02 2021 13:10;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;270.00;24.00;2.00;540.00;6.85;1.513147568;538.49
20 02 2021 13:20;20 02 2021 13:35;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;210.00;24.00;2.00;420.00;6.85;1.508668592;418.49
22 02 2021 07:00;22 02 2021 07:25;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;6.85;4.9254833;895.07
22 02 2021 07:30;22 02 2021 07:50;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;150.00;29.00;5.00;750.00;6.85;4.918160976;745.08
22 02 2021 12:52;22 02 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;25.00;2.00;300.00;6.85;1.504189615;298.50
22 02 2021 13:25;22 02 2021 13:40;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;25.00;2.00;300.00;6.85;1.504189615;298.50
23 02 2021 12:42;23 02 2021 13:00;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.3;1.603004991;298.40
23 02 2021 13:10;23 02 2021 13:25;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.3;1.603004991;298.40
24 02 2021 12:52;24 02 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.3;1.600618383;238.40
25 02 2021 07:05;25 02 2021 07:25;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;90.00;29.00;5.00;450.00;7.3;5.225645138;444.77
25 02 2021 12:45;25 02 2021 13:15;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.3;1.600618383;238.40
25 02 2021 13:34;25 02 2021 13:49;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.3;1.600618383;238.40
26 02 2021 09:05;26 02 2021 09:25;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;30.00;25.00;14.00;420.00;7.3;5.210038433;414.79
26 02 2021 07:14;26 02 2021 07:34;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;180.00;38.00;14.00;2520.00;7.3;5.249055196;2514.75
26 02 2021 08:23;26 02 2021 08:43;OREJON;YAMAHA;YAMAHA E15DMH;15;ISLA BLANCA;-9.10;-78.62;11.36;CONGRIO; CORTINA;30.00;55.00;14.00;420.00;7.3;4.152930251;415.85
26 02 2021 13:05;26 02 2021 13:23;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.3;5.241251843;294.76
27 02 2021 08:00;27 02 2021 08:20;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;60.00;25.00;14.00;840.00;7.3;5.217841785;834.78
27 02 2021 06:50;27 02 2021 07:10;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;120.00;38.00;14.00;1680.00;7.3;5.233448491;1674.77
27 02 2021 07:10;27 02 2021 07:35;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;29.00;5.00;600.00;7.3;5.233448491;594.77
27 02 2021 07:30;27 02 2021 07:55;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;29.00;5.00;600.00;7.3;5.233448491;594.77
27 02 2021 12:57;27 02 2021 13:15;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.3;5.241251843;294.76
27 02 2021 13:30;27 02 2021 13:45;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.3;5.241251843;294.76
01 03 2021 06:55;01 03 2021 07:15;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;30.00;38.00;14.00;420.00;7.3;5.210038433;414.79
01 03 2021 12:52;01 03 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.3;5.233448491;234.77
01 03 2021 13:20;01 03 2021 13:35;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.3;5.233448491;234.77
02 03 2021 07:55;02 03 2021 08:15;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;30.00;25.00;14.00;420.00;7.51;5.359916251;414.64
02 03 2021 07:10;02 03 2021 07:30;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;60.00;38.00;14.00;840.00;7.51;5.367944083;834.63
02 03 2021 12:56;02 03 2021 13:11;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.51;5.383999748;234.62
02 03 2021 13:07;02 03 2021 13:25;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.51;5.383999748;234.62
03 03 2021 12:45;03 03 2021 13:05;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.51;1.649118833;298.35
03 03 2021 13:15;03 03 2021 13:30;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.51;1.64666357;238.35
03 03 2021 13:47;03 03 2021 14:05;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.51;1.649118833;298.35
04 03 2021 07:05;04 03 2021 07:30;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;150.00;38.00;14.00;2100.00;7.51;5.392027581;2094.61
04 03 2021 07:45;04 03 2021 08:05;R. B.;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;29.00;5.00;600.00;7.51;5.383999748;594.62
04 03 2021 13:00;04 03 2021 13:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.51;1.651574097;358.35
04 03 2021 13:35;04 03 2021 13:50;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.51;1.649118833;298.35
04 03 2021 14:07;04 03 2021 14:25;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.51;1.651574097;358.35
06 03 2021 09:05;06 03 2021 09:25;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;90.00;25.00;14.00;1260.00;7.51;5.375971916;1254.62
06 03 2021 07:04;06 03 2021 07:34;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;180.00;38.00;14.00;2520.00;7.51;5.400055414;2514.60
06 03 2021 08:23;06 03 2021 08:43;OREJON;YAMAHA;YAMAHA E15DMH;15;ISLA BLANCA;-9.10;-78.62;11.36;CONGRIO; CORTINA;60.00;55.00;14.00;840.00;7.51;4.278797106;835.72
06 03 2021 12:58;06 03 2021 13:23;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;210.00;25.00;2.00;420.00;7.51;5.408083246;414.59
06 03 2021 13:08;06 03 2021 13:23;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;180.00;25.00;2.00;360.00;7.51;5.400055414;354.60
08 03 2021 12:52;08 03 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;180.00;25.00;2.00;360.00;7.51;5.400055414;354.60
08 03 2021 13:10;08 03 2021 13:35;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.51;5.383999748;234.62
09 03 2021 12:56;09 03 2021 13:11;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.71;1.690516128;238.31
09 03 2021 13:18;09 03 2021 13:36;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.71;1.690516128;238.31
10 03 2021 04:15;10 03 2021 04:35;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;60.00;25.00;14.00;840.00;7.71;5.510898653;834.49
10 03 2021 03:35;10 03 2021 04:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;150.00;38.00;14.00;2100.00;7.71;5.535623522;2094.46
10 03 2021 04:50;10 03 2021 05:10;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;90.00;29.00;5.00;450.00;7.71;5.519140276;444.48
10 03 2021 05:05;10 03 2021 05:30;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;29.00;5.00;600.00;7.71;5.527381899;594.47
11 03 2021 05:05;11 03 2021 05:25;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;60.00;25.00;14.00;840.00;7.71;5.510898653;834.49
11 03 2021 03:50;11 03 2021 04:20;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;180.00;38.00;14.00;2520.00;7.71;5.543865145;2514.46
11 03 2021 04:23;11 03 2021 04:43;OREJON;YAMAHA;YAMAHA E15DMH;15;ISLA BLANCA;-9.10;-78.62;11.36;CONGRIO; CORTINA;30.00;55.00;14.00;420.00;7.71;4.386177018;415.61
11 03 2021 05:30;11 03 2021 05:50;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;29.00;5.00;600.00;7.71;5.527381899;594.47
12 03 2021 07:04;12 03 2021 07:34;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;240.00;38.00;14.00;3360.00;7.71;5.560348391;3354.44
12 03 2021 08:23;12 03 2021 08:43;OREJON;YAMAHA;YAMAHA E15DMH;15;ISLA BLANCA;-9.10;-78.62;11.36;CONGRIO; CORTINA;30.00;55.00;14.00;420.00;7.71;4.386177018;415.61
13 03 2021 07:30;13 03 2021 07:50;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA;CORTINA;60.00;29.00;5.00;300.00;7.71;5.510898653;294.49
15 03 2021 07:50;15 03 2021 08:10;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;30.00;25.00;14.00;420.00;7.71;5.50265703;414.50
15 03 2021 07:10;15 03 2021 07:30;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;90.00;38.00;14.00;1260.00;7.71;5.519140276;1254.48
16 03 2021 06:55;16 03 2021 07:15;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;60.00;38.00;14.00;840.00;7.76;5.546637295;834.45
17 03 2021 07:00;17 03 2021 07:20;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;30.00;38.00;14.00;420.00;7.76;5.538342224;414.46
17 03 2021 07:35;17 03 2021 07:55;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA;CORTINA;120.00;29.00;5.00;600.00;7.76;5.563227436;594.44
18 03 2021 07:35;18 03 2021 08:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;CHITA BURRA; CORTINA;30.00;25.00;14.00;420.00;7.76;5.538342224;414.46
18 03 2021 07:10;18 03 2021 07:35;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;60.00;38.00;14.00;840.00;7.76;5.546637295;834.45
18 03 2021 08:20;18 03 2021 08:40;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.76;5.579817578;894.42
18 03 2021 12:52;18 03 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.76;1.701479268;238.30
18 03 2021 13:15;18 03 2021 13:30;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.76;1.701479268;238.30
19 03 2021 07:02;19 03 2021 07:20;IKER;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;30.00;38.00;14.00;420.00;7.76;5.538342224;414.46
19 03 2021 07:15;19 03 2021 07:40;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.76;5.579817578;894.42
19 03 2021 07:50;19 03 2021 08:10;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.76;5.579817578;894.42
20 03 2021 07:10;20 03 2021 07:35;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.76;5.579817578;894.42
20 03 2021 07:45;20 03 2021 08:05;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.76;5.579817578;894.42
20 03 2021 12:52;20 03 2021 13:10;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.76;5.571522507;294.43
20 03 2021 13:15;20 03 2021 13:35;NOEMI;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.76;5.563227436;234.44
20 03 2021 13:25;20 03 2021 13:50;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.76;5.571522507;294.43
22 03 2021 07:00;22 03 2021 07:20;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;30.00;5.00;900.00;7.76;5.579817578;894.42
22 03 2021 07:35;22 03 2021 07:55;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;210.00;30.00;5.00;1050.00;7.76;5.588112649;1044.41
22 03 2021 07:55;22 03 2021 08:15;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;30.00;5.00;900.00;7.76;5.579817578;894.42
22 03 2021 08:20;22 03 2021 08:45;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;30.00;5.00;900.00;7.76;5.579817578;894.42
22 03 2021 12:40;22 03 2021 13:10;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.76;5.563227436;234.44
22 03 2021 13:15;22 03 2021 13:35;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.76;5.579817578;354.42
22 03 2021 13:30;22 03 2021 13:50;NOEMI;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.76;5.579817578;354.42
23 03 2021 12:45;23 03 2021 13:00;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.5;1.644470942;238.36
23 03 2021 13:10;23 03 2021 13:30;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;1.646922936;298.35
23 03 2021 13:40;23 03 2021 14:05;MAYRA;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.5;1.649374931;358.35
24 03 2021 06:55;24 03 2021 07:20;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;29.00;5.00;900.00;7.5;5.392864927;894.61
24 03 2021 07:40;24 03 2021 08:00;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;150.00;29.00;5.00;750.00;7.5;5.384847784;744.62
24 03 2021 12:47;24 03 2021 13:05;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.5;5.384847784;294.62
24 03 2021 13:00;24 03 2021 13:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;25.00;2.00;240.00;7.5;5.376830641;234.62
24 03 2021 13:30;24 03 2021 13:55;MAYRA;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;25.00;2.00;300.00;7.5;5.384847784;294.62
25 03 2021 07:05;25 03 2021 07:25;ESTEPHANY;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;150.00;30.00;5.00;750.00;7.5;5.384847784;744.62
25 03 2021 07:30;25 03 2021 07:50;RUBI;SUSUKI;SUSUKI DT25;25;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;120.00;30.00;5.00;600.00;7.5;5.376830641;594.62
25 03 2021 07:50;25 03 2021 08:10;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;30.00;5.00;900.00;7.5;5.392864927;894.61
25 03 2021 08:10;25 03 2021 08:35;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;180.00;30.00;5.00;900.00;7.5;5.392864927;894.61
25 03 2021 12:41;25 03 2021 13:11;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.5;5.392864927;354.61
25 03 2021 13:09;25 03 2021 13:29;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;5.384847784;294.62
25 03 2021 13:40;25 03 2021 13:55;LUIS ALEXANDER;TOYOTA;TOYOTA;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;210.00;24.00;2.00;420.00;7.5;1.651826925;418.35
25 03 2021 14:00;25 03 2021 14:20;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;1.646922936;298.35
26 03 2021 12:41;26 03 2021 13:11;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;1.646922936;298.35
26 03 2021 13:15;26 03 2021 13:35;NOEMI;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;180.00;24.00;2.00;360.00;7.5;1.649374931;358.35
26 03 2021 13:45;26 03 2021 14:10;MAYRA;YAMAHA;YAMAHA E15DMH;15;MOÑAQUE;-9.00;-78.65;4.36;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;1.646922936;298.35
27 03 2021 12:35;27 03 2021 13:05;PAQUIRRI;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.5;5.376830641;234.62
27 03 2021 13:04;27 03 2021 13:24;ARIANITA;BRIGGS STRATTON;BRIGGS STRATTON ZETA;16;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;5.384847784;294.62
27 03 2021 13:41;27 03 2021 13:59;MI ROSITA;PARSUN;PARSUN T15BM;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;120.00;24.00;2.00;240.00;7.5;5.376830641;234.62
27 03 2021 14:15;27 03 2021 14:30;LUIS ALEXANDER;TOYOTA;TOYOTA;15;CORCOVADO;-8.93;-78.68;14.25;LORNA; CORTINA;150.00;24.00;2.00;300.00;7.5;5.384847784;294.62
29 03 2021 07:00;29 03 2021 07:25;JEREMIAS;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;COCO; CORTINA;60.00;38.00;14.00;840.00;7.5;5.360796355;834.64
29 03 2021 07:50;29 03 2021 08:10;LUCHITO;YAMAHA;YAMAHA E15DMH;15;CORCOVADO;-8.93;-78.68;14.25;LISA; CORTINA;210.00;29.00;5.00;1050.00;7.5;5.40088207;1044.60
